Interactor_A,Interactor_B,Symbol_A,Symbol_B
2885,2213,2885,2213
2885,2271,2885,2271
2885,2334,2885,2334
2885,2335,2885,2335
2885,2550,2885,2550
2885,2799,2885,2799
2885,2885,2885,2885
2885,2887,2885,2887
2885,2889,2885,2889
2885,2954,2885,2954
2885,3005,2885,3005
2885,3075,2885,3075
2885,3151,2885,3151
2885,3183,2885,3183
2885,3190,2885,3190
2885,3309,2885,3309
2885,3400,2885,3400
2885,3550,2885,3550
2885,3700,2885,3700
2885,3815,2885,3815
2885,3838,2885,3838
2885,3842,2885,3842
2885,4130,2885,4130
2885,4233,2885,4233
2885,4509,2885,4509
2885,4538,2885,4538
2885,4582,2885,4582
2885,4627,2885,4627
2885,4691,2885,4691
2885,4801,2885,4801
2885,5062,2885,5062
2885,5144,2885,5144
2885,5194,2885,PEX13
2885,5290,2885,5290
2885,5295,2885,5295
2885,5296,2885,5296
2885,5424,2885,5424
2885,5445,2885,5445
2885,5465,2885,5465
2885,5530,2885,5530
2885,5564,2885,5564
2885,5747,2885,5747
2885,5781,2885,5781
2885,5799,2885,5799
2885,5925,2885,5925
2885,5930,2885,5930
2885,5950,2885,5950
2885,5966,2885,5966
2885,6014,2885,6014
2885,6261,2885,6261
2885,6464,2885,6464
2885,6506,2885,6506
2885,6599,2885,6599
2885,6602,2885,6602
2885,6603,2885,6603
2885,6604,2885,6604
2885,6619,2885,6619
2885,6654,2885,6654
2885,6655,2885,6655
2885,6667,2885,6667
2885,6711,2885,6711
2885,6760,2885,6760
2885,7018,2885,7018
2885,7112,2885,7112
2885,7159,2885,7159
2885,7249,2885,7249
2885,7294,2885,7294
2885,7301,2885,7301
2885,7311,2885,7311
2885,7316,2885,7316
2885,7317,2885,7317
2885,7415,2885,7415
2885,7431,2885,VIM
2885,7456,2885,7456
2885,7580,2885,7580
2885,7918,2885,7918
2885,7984,2885,7984
2885,8175,2885,8175
2885,8491,2885,8491
2885,8503,2885,8503
2885,8678,2885,8678
2885,8724,2885,8724
2885,8763,2885,8763
2885,8853,2885,8853
2885,8871,2885,8871
2885,8928,2885,8928
2885,8936,2885,8936
2885,8976,2885,8976
2885,9054,2885,9054
2885,9093,2885,9093
2885,9187,2885,9187
2885,9229,2885,9229
2885,9230,2885,9230
2885,9312,2885,9312
2885,9324,2885,9324
2885,9472,2885,9472
2885,9699,2885,9699
2885,9729,2885,9729
2885,9743,2885,9743
2885,9749,2885,9749
2885,9784,2885,9784
2885,9846,2885,9846
2885,9921,2885,9921
2885,9931,2885,9931
2885,9948,2885,9948
2885,10006,2885,10006
2885,10015,2885,10015
2885,10100,2885,10100
2885,10114,2885,10114
2885,10188,2885,10188
2885,10236,2885,10236
2885,10253,2885,10253
2885,10262,2885,10262
2885,10278,2885,10278
2885,10342,2885,10342
2885,10419,2885,10419
2885,10451,2885,10451
2885,10521,2885,10521
2885,10540,2885,10540
2885,10557,2885,10557
2885,10617,2885,10617
2885,10657,2885,10657
2885,10687,2885,10687
2885,10782,2885,10782
2885,10865,2885,10865
2885,10915,2885,10915
2885,11127,2885,11127
2885,11154,2885,11154
2885,11183,2885,11183
2885,11184,2885,11184
2885,22839,2885,22839
2885,22941,2885,22941
2885,23001,2885,23001
2885,23020,2885,23020
2885,23114,2885,23114
2885,23175,2885,23175
2885,23338,2885,23338
2885,23607,2885,23607
2885,25758,2885,25758
2885,25890,2885,25890
2885,25920,2885,25920
2885,25924,2885,25924
2885,25930,2885,25930
2885,25970,2885,25970
2885,26167,2885,26167
2885,26275,2885,26275
2885,27154,2885,27154
2885,28964,2885,28964
2885,28999,2885,28999
2885,29760,2885,29760
2885,29934,2885,29934
2885,29998,2885,29998
2885,30837,2885,30837
2885,50807,2885,50807
2885,50855,2885,50855
2885,51043,2885,51043
2885,51082,2885,51082
2885,51185,2885,51185
2885,51329,2885,51329
2885,51371,2885,51371
2885,51375,2885,51375
2885,51560,2885,51560
2885,51596,2885,51596
2885,51726,2885,51726
2885,51729,2885,51729
2885,51762,2885,RAB8B
2885,54058,2885,54058
2885,54149,2885,54149
2885,54206,2885,54206
2885,54521,2885,54521
2885,54532,2885,54532
2885,55048,2885,55048
2885,55183,2885,55183
2885,55437,2885,55437
2885,56252,2885,56252
2885,56658,2885,56658
2885,57326,2885,57326
2885,57594,2885,57594
2885,57761,2885,57761
2885,58529,2885,58529
2885,60314,2885,60314
2885,60491,2885,60491
2885,63898,2885,63898
2885,63971,2885,63971
2885,64714,2885,64714
2885,64762,2885,64762
2885,65220,2885,65220
2885,65979,2885,65979
2885,79008,2885,79008
2885,79140,2885,79140
2885,79869,2885,79869
2885,80258,2885,80258
2885,80306,2885,80306
2885,81875,2885,81875
2885,83541,2885,83541
2885,84172,2885,84172
2885,84300,2885,84300
2885,84445,2885,84445
2885,84460,2885,84460
2885,84548,2885,84548
2885,84708,2885,84708
2885,85013,2885,85013
2885,90843,2885,90843
2885,92591,2885,92591
2885,115265,2885,115265
2885,118788,2885,118788
2885,122809,2885,122809
2885,124540,2885,124540
2885,133015,2885,133015
2885,144100,2885,144100
2885,144717,2885,144717
2885,147179,2885,147179
2885,152503,2885,152503
2885,155435,2885,155435
2885,171023,2885,171023
2885,196403,2885,196403
2885,219541,2885,219541
2885,222484,2885,222484
2885,253639,2885,253639
2885,266812,2885,266812
2885,282974,2885,282974
2885,344148,2885,344148
2885,373156,2885,GSTK1
2885,388324,2885,388324
2885,399687,2885,399687
2885,414059,2885,414059
2885,445815,2885,445815
2885,548593,2885,548593
2885,727800,2885,727800
2885,3563,2885,3563
2885,3717,2885,3717
2885,3953,2885,3953
2885,4088,2885,4088
2885,4133,2885,4133
2885,4253,2885,4253
2885,4638,2885,4638
2885,4780,2885,4780
2885,5287,2885,5287
2885,5532,2885,5532
2885,5607,2885,5607
2885,5775,2885,5775
2885,5786,2885,5786
2885,5936,2885,5936
2885,6016,2885,6016
2885,6137,2885,6137
2885,6237,2885,6237
2885,6601,2885,6601
2885,6792,2885,6792
2885,7126,2885,7126
2885,7287,2885,7287
2885,7360,2885,7360
2885,7412,2885,7412
2885,7775,2885,7775
2885,7916,2885,7916
2885,8482,2885,8482
2885,8506,2885,8506
2885,8570,2885,8570
2885,8664,2885,8664
2885,8751,2885,8751
2885,8766,2885,8766
2885,8890,2885,8890
2885,8939,2885,8939
2885,9185,2885,9185
2885,9266,2885,9266
2885,9282,2885,9282
2885,9732,2885,9732
2885,9757,2885,9757
2885,9793,2885,9793
2885,9826,2885,9826
2885,9901,2885,9901
2885,10293,2885,10293
2885,10618,2885,10618
2885,10659,2885,10659
2885,11176,2885,11176
2885,22794,2885,22794
2885,22999,2885,22999
2885,23013,2885,23013
2885,23230,2885,23230
2885,23421,2885,23421
2885,23476,2885,23476
2885,27040,2885,27040
2885,27079,2885,27079
2885,29102,2885,29102
2885,29886,2885,29886
2885,55871,2885,55871
2885,56666,2885,56666
2885,57007,2885,57007
2885,57190,2885,57190
2885,58512,2885,58512
2885,79723,2885,79723
2885,80317,2885,80317
2885,90134,2885,90134
2885,94137,2885,94137
3337,207,3337,207
3337,672,3337,672
3337,2335,3337,2335
3337,2553,3337,2553
3337,2931,3337,2931
3337,5664,3337,5664
3337,6907,3337,6907
3337,7374,3337,7374
3337,11140,3337,11140
3337,23170,3337,23170
3337,51177,3337,51177
3337,51295,3337,51295
3337,4193,3337,4193
3337,4893,3337,4893
3337,6696,3337,6696
3337,7013,3337,7013
3337,7538,3337,7538
3337,7564,3337,7564
3337,8682,3337,8682
3337,10273,3337,10273
3337,22983,3337,22983
3337,79144,3337,79144
3337,159091,3337,159091
3437,3433,3437,3433
3437,3434,3437,3434
3437,477,3437,477
3437,3437,3437,3437
3437,5886,3437,5886
3437,7170,3437,7170
3437,9361,3437,9361
3437,10987,3437,10987
3437,24138,3437,24138
3437,92703,3437,92703
3437,115106,3437,115106
3437,5664,3437,5664
3437,7168,3437,7168
3437,11140,3437,11140
3437,22983,3437,22983
3437,51295,3437,51295
3437,140545,3437,140545
5864,1132,5864,1132
5864,1956,5864,1956
5864,2926,5864,2926
5864,5663,5864,5663
5864,1121,5864,1121
5864,4952,5864,4952
5864,5866,5864,5866
5864,5877,5864,5877
5864,22895,5864,22895
5864,94121,5864,94121
5864,117177,5864,117177
5864,5876,5864,5876
5864,9905,5864,9905
5864,10567,5864,10567
5864,22983,5864,22983
5864,51295,5864,51295
5864,140545,5864,140545
5886,1996,5886,1996
5886,2130,5886,2130
5886,3064,5886,3064
5886,3315,5886,3315
5886,4287,5886,4287
5886,4738,5886,4738
5886,5147,5886,5147
5886,5465,5886,5465
5886,5663,5886,5663
5886,5708,5886,5708
5886,5710,5886,5710
5886,1387,5886,1387
5886,1453,5886,1453
5886,1622,5886,1622
5886,3685,5886,3685
5886,4350,5886,4350
5886,5886,5886,5886
5886,5966,5886,5966
5886,6233,5886,6233
5886,7128,5886,7128
5886,7186,5886,7186
5886,7187,5886,7187
5886,7189,5886,7189
5886,7205,5886,7205
5886,7311,5886,7311
5886,7316,5886,7316
5886,8878,5886,8878
5886,9802,5886,9802
5886,10193,5886,10193
5886,22983,5886,22983
5886,23608,5886,23608
5886,27342,5886,27342
5886,29068,5886,29068
5886,29761,5886,29761
5886,29978,5886,29978
5886,29979,5886,29979
5886,51035,5886,51035
5886,51295,5886,51295
5886,51720,5886,51720
5886,51808,5886,51808
5886,54469,5886,54469
5886,55361,5886,55361
5886,55768,5886,55768
5886,56658,5886,56658
5886,57630,5886,57630
5886,57684,5886,57684
5886,80013,5886,80013
5886,81603,5886,81603
5886,84171,5886,84171
5886,84993,5886,84993
5886,91369,5886,91369
5886,116840,5886,116840
5886,653121,5886,653121
5886,6310,5886,6310
5886,6314,5886,6314
5886,6839,5886,6839
5886,7337,5886,7337
5886,7410,5886,7410
5886,7508,5886,7508
5886,7528,5886,7528
5886,11047,5886,11047
5886,11140,5886,11140
5886,24138,5886,24138
5886,26286,5886,26286
5886,27246,5886,27246
5886,54886,5886,54886
5886,56893,5886,56893
5886,57414,5886,57414
5886,140545,5886,140545
5886,204962,5886,204962
5908,211,5908,211
5908,333,5908,333
5908,811,5908,811
5908,889,5908,889
5908,1743,5908,1743
5908,2335,5908,2335
5908,5162,5908,5162
5908,5900,5908,5900
5908,1114,5908,1114
5908,5315,5908,5315
5908,5997,5908,5997
5908,7088,5908,7088
5908,7157,5908,7157
5908,7694,5908,7694
5908,9094,5908,9094
5908,9757,5908,9757
5908,10574,5908,10574
5908,11124,5908,11124
5908,23281,5908,23281
5908,23390,5908,23390
5908,23564,5908,23564
5908,51150,5908,51150
5908,51380,5908,51380
5908,55791,5908,55791
5908,83593,5908,83593
5908,140609,5908,140609
5908,5909,5908,5909
5908,7412,5908,7412
5908,79776,5908,79776
6009,664,6009,664
6009,839,6009,839
6009,885,6009,885
6009,2905,6009,2905
6009,3092,6009,3092
6009,3920,6009,3920
6009,4684,6009,4684
6009,5147,6009,5147
6009,5663,6009,5663
6009,5664,6009,5664
6009,5901,6009,5901
6009,665,6009,665
6009,5111,6009,5111
6009,5894,6009,5894
6009,10488,6009,10488
6009,10513,6009,10513
6009,10567,6009,10567
6009,23770,6009,23770
6009,51295,6009,51295
6009,57521,6009,57521
6009,10425,6009,10425
6009,29979,6009,29979
6009,55660,6009,55660
6468,5071,6468,5071
6468,11140,6468,11140
6468,140545,6468,140545
6468,22983,6468,22983
6468,51295,6468,51295
6468,84458,6468,84458
6606,333,6606,333
6606,506,6606,506
6606,705,6606,705
6606,1059,6606,1059
6606,1284,6606,1284
6606,1287,6606,1287
6606,1738,6606,1738
6606,1785,6606,1785
6606,1915,6606,1915
6606,1962,6606,EHHADH
6606,2091,6606,2091
6606,2132,6606,2132
6606,2534,6606,2534
6606,2597,6606,2597
6606,3064,6606,3064
6606,3065,6606,3065
6606,3192,6606,3192
6606,3798,6606,3798
6606,4804,6606,4804
6606,4809,6606,4809
6606,5160,6606,5160
6606,5600,6606,5600
6606,5720,6606,5720
6606,5930,6606,5930
6606,6256,6606,6256
6606,6598,6606,6598
6606,523,6606,523
6606,596,6606,596
6606,1397,6606,1397
6606,1760,6606,1760
6606,1780,6606,1780
6606,2661,6606,2661
6606,3032,6606,3032
6606,3431,6606,3431
6606,4204,6606,4204
6606,4217,6606,4217
6606,4354,6606,4354
6606,4436,6606,4436
6606,5315,6606,5315
6606,5859,6606,5859
6606,5928,6606,5928
6606,6137,6606,6137
6606,6187,6606,6187
6606,6606,6606,6606
6606,6607,6606,6607
6606,6612,6606,6612
6606,6818,6606,6818
6606,7088,6606,7088
6606,7114,6606,7114
6606,7157,6606,7157
6606,7375,6606,7375
6606,7846,6606,7846
6606,7917,6606,7917
6606,8487,6606,8487
6606,8666,6606,8666
6606,8880,6606,8880
6606,8932,6606,8932
6606,9013,6606,9013
6606,9094,6606,9094
6606,9360,6606,9360
6606,9362,6606,9362
6606,9397,6606,9397
6606,9500,6606,9500
6606,9659,6606,9659
6606,9757,6606,9757
6606,9869,6606,9869
6606,10381,6606,10381
6606,10980,6606,10980
6606,10989,6606,10989
6606,11100,6606,11100
6606,22993,6606,22993
6606,23028,6606,23028
6606,23137,6606,23137
6606,23139,6606,23139
6606,23543,6606,23543
6606,23564,6606,23564
6606,23589,6606,23589
6606,26097,6606,26097
6606,26258,6606,26258
6606,26578,6606,26578
6606,27037,6606,27037
6606,28511,6606,28511
6606,51003,6606,51003
6606,51088,6606,51088
6606,51150,6606,51150
6606,51253,6606,51253
6606,51380,6606,51380
6606,51412,6606,51412
6606,51763,6606,51763
6606,54437,6606,54437
6606,54920,6606,54920
6606,55093,6606,55093
6606,55183,6606,55183
6606,55558,6606,55558
6606,55738,6606,55738
6606,55791,6606,55791
6606,56975,6606,56975
6606,57418,6606,57418
6606,58525,6606,58525
6606,60492,6606,60492
6606,79174,6606,79174
6606,79364,6606,79364
6606,79960,6606,79960
6606,80308,6606,80308
6606,84060,6606,84060
6606,84942,6606,84942
6606,85440,6606,85440
6606,114823,6606,114823
6606,116987,6606,116987
6606,154865,6606,154865
6606,170959,6606,170959
6606,6632,6606,6632
6606,6643,6606,6643
6606,7257,6606,7257
6606,8407,6606,8407
6606,8554,6606,8554
6606,9533,6606,9533
6606,9637,6606,9637
6606,9922,6606,9922
6606,23682,6606,23682
6606,26284,6606,26284
6606,27429,6606,27429
6606,51062,6606,51062
6606,51074,6606,51074
6606,54332,6606,54332
6606,54602,6606,54602
6606,54952,6606,54952
6606,55015,6606,55015
6606,55916,6606,55916
6606,58489,6606,58489
6606,79643,6606,79643
6606,84709,6606,84709
6606,92906,6606,92906
6606,129049,6606,129049
6607,333,6607,333
6607,506,6607,506
6607,705,6607,705
6607,1059,6607,1059
6607,1284,6607,1284
6607,1287,6607,1287
6607,1738,6607,1738
6607,1785,6607,1785
6607,1915,6607,1915
6607,1962,6607,EHHADH
6607,2091,6607,2091
6607,2132,6607,2132
6607,2534,6607,2534
6607,2597,6607,2597
6607,3064,6607,3064
6607,3065,6607,3065
6607,3192,6607,3192
6607,3798,6607,3798
6607,4804,6607,4804
6607,4809,6607,4809
6607,5160,6607,5160
6607,5600,6607,5600
6607,5720,6607,5720
6607,6256,6607,6256
6607,6598,6607,6598
6607,523,6607,523
6607,1397,6607,1397
6607,1760,6607,1760
6607,1780,6607,1780
6607,2661,6607,2661
6607,3032,6607,3032
6607,3431,6607,3431
6607,4204,6607,4204
6607,4217,6607,4217
6607,4354,6607,4354
6607,4436,6607,4436
6607,5315,6607,5315
6607,5859,6607,5859
6607,5928,6607,5928
6607,5930,6607,5930
6607,6137,6607,6137
6607,6187,6607,6187
6607,6607,6607,6607
6607,7114,6607,7114
6607,7375,6607,7375
6607,7917,6607,7917
6607,8487,6607,8487
6607,8932,6607,8932
6607,9013,6607,9013
6607,9094,6607,9094
6607,9360,6607,9360
6607,9500,6607,9500
6607,9533,6607,9533
6607,9757,6607,9757
6607,9869,6607,9869
6607,10381,6607,10381
6607,10980,6607,10980
6607,11100,6607,11100
6607,23028,6607,23028
6607,23137,6607,23137
6607,23139,6607,23139
6607,23543,6607,23543
6607,23564,6607,23564
6607,23589,6607,23589
6607,26097,6607,26097
6607,26258,6607,26258
6607,26578,6607,26578
6607,51088,6607,51088
6607,51253,6607,51253
6607,55093,6607,55093
6607,55183,6607,55183
6607,55738,6607,55738
6607,60492,6607,60492
6607,79174,6607,79174
6607,80308,6607,80308
6607,114823,6607,114823
6607,154865,6607,154865
6607,6612,6607,6612
6607,6632,6607,6632
6607,6643,6607,6643
6607,7088,6607,7088
6607,7157,6607,7157
6607,7257,6607,7257
6607,7846,6607,7846
6607,8407,6607,8407
6607,8554,6607,8554
6607,8666,6607,8666
6607,9362,6607,9362
6607,9397,6607,9397
6607,9637,6607,9637
6607,9659,6607,9659
6607,9922,6607,9922
6607,10989,6607,10989
6607,22993,6607,22993
6607,23682,6607,23682
6607,26284,6607,26284
6607,27037,6607,27037
6607,27429,6607,27429
6607,28511,6607,28511
6607,51003,6607,51003
6607,51062,6607,51062
6607,51074,6607,51074
6607,51150,6607,51150
6607,51380,6607,51380
6607,51412,6607,51412
6607,51763,6607,51763
6607,54332,6607,54332
6607,54437,6607,54437
6607,54602,6607,54602
6607,54920,6607,54920
6607,54952,6607,54952
6607,55015,6607,55015
6607,55558,6607,55558
6607,55791,6607,55791
6607,55916,6607,55916
6607,56975,6607,56975
6607,57418,6607,57418
6607,58489,6607,58489
6607,58525,6607,58525
6607,79364,6607,79364
6607,79643,6607,79643
6607,79960,6607,79960
6607,84060,6607,84060
6607,84709,6607,84709
6607,84942,6607,84942
6607,85440,6607,85440
6607,92906,6607,92906
6607,116987,6607,116987
6607,129049,6607,129049
6607,170959,6607,170959
7001,572,7001,572
7001,1738,7001,1738
7001,3028,7001,3028
7001,5663,7001,5663
7001,6303,7001,6303
7001,6647,7001,SOD1
7001,6136,7001,6136
7001,7404,7001,7404
7001,7534,7001,7534
7001,11140,7001,11140
7001,22983,7001,22983
7001,24138,7001,24138
7001,51295,7001,51295
7001,7295,7001,7295
7001,7412,7001,7412
7001,10059,7001,DNM1L
7001,10987,7001,10987
7001,51293,7001,51293
7001,54413,7001,54413
7001,54536,7001,54536
7001,140545,7001,140545
7052,19,7052,19
7052,103,7052,103
7052,468,7052,468
7052,664,7052,664
7052,718,7052,718
7052,1459,7052,1459
7052,2332,7052,2332
7052,2335,7052,2335
7052,2339,7052,2339
7052,2896,7052,2896
7052,3146,7052,3146
7052,3185,7052,3185
7052,3303,7052,3303
7052,3304,7052,3304
7052,3312,7052,3312
7052,4087,7052,4087
7052,4088,7052,4088
7052,5058,7052,5058
7052,5333,7052,5333
7052,1785,7052,1785
7052,1861,7052,1861
7052,1936,7052,1936
7052,3064,7052,3064
7052,3315,7052,3315
7052,5631,7052,5631
7052,7052,7052,7052
7052,7276,7052,7276
7052,7466,7052,7466
7052,11100,7052,11100
7052,11136,7052,11136
7052,23095,7052,23095
7052,23118,7052,23118
7052,23243,7052,23243
7052,55365,7052,55365
7052,55813,7052,55813
7052,57038,7052,57038
7052,161742,7052,161742
7052,7248,7052,7248
7052,10059,7052,DNM1L
7052,10087,7052,10087
7052,11214,7052,11214
7052,23157,7052,23157
7052,23429,7052,23429
7052,57161,7052,57161
7052,57473,7052,57473
7052,57568,7052,57568
7276,468,7276,468
7276,525,7276,525
7276,547,7276,547
7276,780,7276,780
7276,1039,7276,1039
7276,1501,7276,1501
7276,2531,7276,2531
7276,3189,7276,3189
7276,4140,7276,4140
7276,4332,7276,4332
7276,4504,7276,4504
7276,4804,7276,4804
7276,5064,7276,5064
7276,5295,7276,5295
7276,5412,7276,5412
7276,5584,7276,5584
7276,5634,7276,5634
7276,5859,7276,5859
7276,5950,7276,5950
7276,6487,7276,6487
7276,6767,7276,6767
7276,6996,7276,6996
7276,439,7276,439
7276,1107,7276,1107
7276,1915,7276,1915
7276,3431,7276,3431
7276,4698,7276,4698
7276,6612,7276,6612
7276,7276,7276,7276
7276,7431,7276,VIM
7276,7846,7276,7846
7276,7917,7276,7917
7276,8518,7276,8518
7276,9013,7276,9013
7276,9189,7276,9189
7276,9362,7276,9362
7276,9638,7276,9638
7276,9869,7276,9869
7276,10743,7276,10743
7276,11161,7276,11161
7276,22809,7276,22809
7276,27097,7276,27097
7276,51150,7276,51150
7276,51763,7276,51763
7276,54550,7276,54550
7276,55611,7276,55611
7276,57562,7276,57562
7276,79174,7276,79174
7276,7417,7276,7417
7276,8533,7276,8533
7276,8906,7276,8906
7276,9637,7276,9637
7276,9796,7276,9796
7276,10477,7276,10477
7276,25771,7276,25771
7276,25870,7276,25870
7276,26286,7276,26286
7276,27252,7276,27252
7276,51059,7276,51059
7276,51130,7276,51130
7276,51608,7276,51608
7276,51647,7276,51647
7276,56957,7276,56957
7276,57805,7276,57805
7276,64398,7276,64398
7276,79047,7276,79047
7276,79364,7276,79364
7276,81848,7276,81848
7276,84292,7276,84292
7276,84342,7276,84342
7276,92305,7276,92305
7276,122961,7276,122961
7276,138065,7276,138065
7276,158471,7276,158471
7276,163882,7276,163882
7276,197131,7276,197131
7276,338917,7276,338917
7276,348995,7276,348995
7295,81,7295,81
7295,87,7295,87
7295,207,7295,207
7295,983,7295,983
7295,1026,7295,1026
7295,1355,7295,1355
7295,1738,7295,1738
7295,1785,7295,1785
7295,1956,7295,1956
7295,2064,7295,2064
7295,2066,7295,2066
7295,2597,7295,2597
7295,3146,7295,3146
7295,3320,7295,3320
7295,4217,7295,4217
7295,4292,7295,4292
7295,6477,7295,6477
7295,6646,7295,6646
7295,6993,7295,6993
7295,7186,7295,7186
7295,836,7295,836
7295,2670,7295,2670
7295,2908,7295,2908
7295,4204,7295,4204
7295,4729,7295,4729
7295,4790,7295,4790
7295,5052,7295,PRDX1
7295,7431,7295,VIM
7295,7804,7295,7804
7295,10628,7295,10628
7295,10987,7295,10987
7295,23636,7295,23636
7295,29123,7295,29123
7295,29946,7295,29946
7295,51324,7295,51324
7295,57338,7295,57338
7295,60491,7295,60491
7295,93621,7295,93621
7295,114928,7295,114928
7295,115265,7295,115265
7295,161742,7295,161742
7295,7412,7295,7412
7295,7416,7295,7416
7295,10059,7295,DNM1L
7295,11315,7295,11315
7295,27235,7295,27235
7301,558,7301,558
7301,2064,7301,2064
7301,3326,7301,3326
7301,5295,7301,5295
7301,10106,7301,10106
7301,10318,7301,10318
7301,58190,7301,58190
7301,125115,7301,125115
7301,402117,7301,402117
7301,8517,7301,8517
7301,27185,7301,27185
7301,84708,7301,84708
7372,813,7372,813
7372,841,7372,841
7372,5290,7372,5290
7372,5663,7372,5663
7372,6235,7372,6235
7372,1743,7372,1743
7372,7372,7372,7372
